Sales Enquiry as of 05/15/2026,,,,,,,,,,,
Order No.,Order Date,Required Date,Completed Date,Warehouse,Customer,Customer Type,Product,Product Group,Status,Quantity,Sub Total
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Paper Bag,Cafe Supply,Completed,1,4.83
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Paper 4 Cup Carrier Bag - Tamper Resistant,Consumables,Completed,1,0
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,2,70.5
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Decaf Beans,Raw Material,Completed,1,25.3
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,1,57.9
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,2,64
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Paper 2 Cup Carrier Bag,Consumables,Completed,1,0
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,2,480
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,4 Cup Carrier,Cafe Supply,Completed,2,17.76
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Sanchez (retail),Retail,Completed,4,0
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,6,192
SO-00000342,5/13/2026,5/13/2026,5/14/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,15,379.5
,,,,,,,,,Totals,432,"9,931.65"
