Sales Enquiry as of 04/02/2026,,,,,,,,,,,
Order No.,Order Date,Required Date,Completed Date,Warehouse,Customer,Customer Type,Product,Product Group,Status,Quantity,Sub Total
SO-00000230,04/01/2026,04/01/2026,04/01/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,1,42.14
SO-00000230,04/01/2026,04/01/2026,04/01/2026,Warehouse,KTOWN,General,Chai,Raw Material,Completed,1,17.60
SO-00000230,04/01/2026,04/01/2026,04/01/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,2,32.98
SO-00000230,04/01/2026,04/01/2026,04/01/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,2,64.00
SO-00000230,04/01/2026,04/01/2026,04/01/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,3,13.50
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Sanitizing solution,Cafe Supply,Completed,1,0.00
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Black Straws,Consumables,Completed,1,0.00
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Sanchez (retail),Retail,Completed,8,0.00
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Paper 2 Cup Carrier Bag,Consumables,Completed,1,0.00
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,7,224.00
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Mocha,Raw Material,Completed,2,45.74
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Lavender,Raw Material,Completed,1,7.30
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,2,70.50
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Hot Lid,Consumables,Completed,1,33.75
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,10,253.00
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Dulce,Raw Material,Completed,2,45.80
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Decaf Beans,Raw Material,Completed,1,25.30
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Chai,Raw Material,Completed,1,17.60
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Caramel,Raw Material,Completed,1,22.90
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Black Trash Bag,Cafe Supply,Completed,1,27.40
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,2,64.00
SO-00000229,04/01/2026,04/01/2026,04/01/2026,Warehouse,Gardena,General,Cup Carriers,Cafe Supply,Completed,4,35.52
,,,,,,,,,Totals,170,"2,835.29"
