Sales Enquiry as of 05/13/2026,,,,,,,,,,,
Order No.,Order Date,Required Date,Completed Date,Warehouse,Customer,Customer Type,Product,Product Group,Status,Quantity,Sub Total
SO-00000340,05/12/2026,05/12/2026,05/12/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000340,05/12/2026,05/12/2026,05/12/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,11,278.30
SO-00000340,05/12/2026,05/12/2026,05/12/2026,Warehouse,KTOWN,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000340,05/12/2026,05/12/2026,05/12/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,1,42.14
SO-00000340,05/12/2026,05/12/2026,05/12/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,3,49.47
SO-00000340,05/12/2026,05/12/2026,05/12/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32.00
SO-00000340,05/12/2026,05/12/2026,05/12/2026,Warehouse,KTOWN,General,4 Cup Carrier,Cafe Supply,Completed,1,8.88
SO-00000340,05/12/2026,05/12/2026,05/12/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,3,13.50
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,14,240.80
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,6,98.94
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Toilet cover,Cafe Supply,Completed,1,1.77
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Sanchez (retail),Retail,Completed,4,0.00
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Paper 4 Cup Carrier Bag - Tamper Resistant,Consumables,Completed,1,0.00
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Paper 2 Cup Carrier Bag,Consumables,Completed,1,0.00
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,4,128.00
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,1,240.00
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,3,105.75
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,1,57.90
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,10,253.00
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Caramel,Raw Material,Completed,1,22.90
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Black Trash Bag,Cafe Supply,Completed,1,27.40
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32.00
SO-00000339,05/12/2026,05/12/2026,05/12/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,22,99.00
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,11,189.20
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Vanilla Syrup,Premades,Completed,3,28.26
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Sugar Tub,Raw Material,Completed,1,0.00
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Black Straws,Consumables,Completed,1,0.00
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Sanchez (retail),Retail,Completed,3,0.00
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Paper Bag,Cafe Supply,Completed,1,4.83
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,5,160.00
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Matcha Drizzle,Premades,Completed,1,9.21
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Custom Ice Cups,Consumables,Completed,1,57.90
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,13,328.90
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,2,84.28
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Cocoa Box,Raw Material,Completed,1,36.13
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,4,65.96
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32.00
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000338,05/11/2026,05/11/2026,05/11/2026,Warehouse,KTOWN,General,4 Cup Carrier,Cafe Supply,Completed,1,8.88
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,19,85.50
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,3,49.47
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,16,275.20
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Toilet Solution,Cafe Supply,Completed,1,6.62
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Sanchez (retail),Retail,Completed,4,0.00
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Paper 2 Cup Carrier Bag,Consumables,Completed,1,0.00
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,5,160.00
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Mocha,Raw Material,Completed,2,45.74
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,1,240.00
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,1,57.90
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,20,506.00
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Dish Detergent,Cafe Supply,Completed,2,0.00
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,2,64.00
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000337,05/11/2026,05/11/2026,05/11/2026,Warehouse,Gardena,General,4 Cup Carrier,Cafe Supply,Completed,4,35.52
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Ube Condensed Milk,Raw Material,Completed,1,0.00
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Sanchez (retail),Retail,Completed,3,0.00
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Paper Towel,Cafe Supply,Completed,1,23.90
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,5,160.00
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,2,480.00
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Lavender,Raw Material,Completed,1,7.30
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,2,115.80
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,10,253.00
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Dulce,Raw Material,Completed,2,45.80
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Caramel,Raw Material,Completed,1,22.90
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,2,64.00
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,2,122.22
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,15,258.00
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,18,296.82
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Half & Half,Raw Material,Completed,14,55.86
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,2% Milk,Raw Material,Completed,3,13.50
SO-00000336,05/10/2026,05/10/2026,05/10/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,16,72.00
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,25,112.50
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,13,223.60
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Sanchez (retail),Retail,Completed,5,0.00
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Honey,Raw Material,Completed,1,0.00
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,4 Cup Carrier,Cafe Supply,Completed,1,8.88
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,1,4.50
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,1,32.00
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,2,480.00
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Matcha Drizzle,Premades,Completed,1,9.21
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,12,303.60
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Condensed Milk,Raw Material,Completed,1,34.58
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Chai,Raw Material,Completed,1,17.60
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Caramel,Raw Material,Completed,1,22.90
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,5,82.45
SO-00000335,05/10/2026,05/10/2026,05/10/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32.00
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Sanchez (retail),Retail,Completed,6,0.00
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,6,192.00
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Nitrile Gloves,Cafe Supply,Completed,1,39.90
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,3,720.00
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,2,70.50
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Custom Ice Cups,Consumables,Completed,1,57.90
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Honey,Raw Material,Completed,1,0.00
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,20,506.00
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Chai,Raw Material,Completed,1,17.60
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32.00
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,19,326.80
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,6,98.94
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,19,85.50
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000334,05/09/2026,05/09/2026,05/09/2026,Warehouse,Gardena,General,Black Straws,Consumables,Completed,1,0.00
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,5,160.00
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Matcha Drizzle,Premades,Completed,1,9.21
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Mocha,Raw Material,Completed,1,22.87
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,2,480.00
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Lavender,Raw Material,Completed,1,7.30
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,2,7.98
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,12,303.60
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Condensed Milk,Raw Material,Completed,1,34.58
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,2,84.28
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,1,16.49
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32.00
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Ice lid,Consumables,Completed,1,35.25
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Custom Ice Cups,Consumables,Completed,1,57.90
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,23,103.50
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,16,275.20
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Vanilla Syrup,Premades,Completed,2,18.84
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Sanchez (retail),Retail,Completed,3,0.00
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Rose,Raw Material,Completed,1,7.30
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Paper Bag,Cafe Supply,Completed,1,4.83
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,4 Cup Carrier,Cafe Supply,Completed,2,17.76
SO-00000333,05/09/2026,05/09/2026,05/10/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,1,4.50
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,"Pastry Bag, Brown",Cafe Supply,Completed,1,63.93
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Paper 2 Cup Carrier Bag,Consumables,Completed,1,0.00
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Paper 4 Cup Carrier Bag - Tamper Resistant,Consumables,Completed,1,0.00
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,5,160.00
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Honey,Raw Material,Completed,1,0.00
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,20,506.00
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Chai,Raw Material,Completed,1,17.60
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Beverage Napkin,Cafe Supply,Completed,1,17.59
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32.00
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,2% Milk,Raw Material,Completed,3,13.50
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,20,90.00
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,17,292.40
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,4,65.96
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Receipt rolls,Cafe Supply,Completed,2,11.50
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000332,05/08/2026,05/08/2026,05/08/2026,Warehouse,Gardena,General,4 Cup Carrier,Cafe Supply,Completed,4,35.52
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,24,108.00
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,15,258.00
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Black Straws,Consumables,Completed,2,0.00
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,5,160.00
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Matcha Drizzle,Premades,Completed,2,18.42
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,1,240.00
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Custom Ice Cups,Consumables,Completed,1,57.90
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Ice lid,Consumables,Completed,2,70.50
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,15,379.50
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Dulce,Raw Material,Completed,1,22.90
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Decaf Beans,Raw Material,Completed,1,25.30
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,2,84.28
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Chai,Raw Material,Completed,1,17.60
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Beverage Napkin,Cafe Supply,Completed,1,17.59
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,3,49.47
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,2,64.00
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000331,05/08/2026,05/08/2026,05/08/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,3,13.50
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Toilet Paper,Cafe Supply,Completed,10,5.50
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Paper Towel,Cafe Supply,Completed,1,23.90
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,5,160.00
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Matcha Drizzle,Premades,Completed,2,18.42
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Ice lid,Consumables,Completed,2,70.50
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Custom Ice Cups,Consumables,Completed,1,57.90
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,9,227.70
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Dulce,Raw Material,Completed,1,22.90
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Decaf Beans,Raw Material,Completed,1,25.30
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,18,81.00
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,14,240.80
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Vanilla Syrup,Premades,Completed,3,28.26
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Tonic Water,Raw Material,Completed,1,36.52
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,1,42.14
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Caramel,Raw Material,Completed,1,22.90
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,6,98.94
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,2,64.00
SO-00000330,05/07/2026,05/07/2026,05/08/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
