Sales Enquiry as of 03/19/2026,,,,,,,,,,,
Order No.,Order Date,Required Date,Completed Date,Warehouse,Customer,Customer Type,Product,Product Group,Status,Quantity,Sub Total
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,2,64
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Mocha,Raw Material,Completed,1,22.87
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Ice lid,Consumables,Completed,2,70.5
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Ice Cups,Consumables,Completed,1,0
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Honey,Raw Material,Completed,1,0
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,10,253
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Decaf Beans,Raw Material,Completed,1,25.3
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Condensed Milk,Raw Material,Completed,1,34.58
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Coldbrew Concentrate,Raw Material,Completed,2,84.28
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Chai,Raw Material,Completed,1,17.6
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,3,49.47
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,2,64
SO-00000191,3/18/2026,3/18/2026,3/18/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,2,9
SO-00000190,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,4,65.96
SO-00000190,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,13,223.6
SO-00000190,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000190,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,15,67.5
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,10,172
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Ube Condensed Milk,Raw Material,Completed,1,0
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Rose,Raw Material,Completed,1,7.3
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Paper Towel,Cafe Supply,Completed,1,23.9
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,3,96
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Lavender,Raw Material,Completed,1,7.3
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,9,227.7
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Cup Sleeves - Green,Consumables,Completed,1,44.98
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,3,49.47
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,1,32
SO-00000189,3/17/2026,3/17/2026,3/17/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,18,81
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Black Straws,Consumables,Completed,1,0
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,"Pastry Bag, Brown",Cafe Supply,Completed,1,63.93
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,4,128
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Ice Cups,Consumables,Completed,1,0
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Honey,Raw Material,Completed,1,0
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,20,506
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Cup Carriers,Cafe Supply,Completed,4,35.52
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Beverage Napkin,Cafe Supply,Completed,1,17.59
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32
SO-00000188,3/17/2026,3/17/2026,3/17/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000187,3/15/2026,3/15/2026,3/17/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,12,54
SO-00000187,3/15/2026,3/15/2026,3/17/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,2,32.98
SO-00000187,3/15/2026,3/15/2026,3/17/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,19,326.8
SO-00000186,3/14/2026,3/14/2026,3/17/2026,Warehouse,Gardena,General,2% Milk,Raw Material,Completed,1,4.5
SO-00000186,3/14/2026,3/14/2026,3/17/2026,Warehouse,Gardena,General,Half & Half,Raw Material,Completed,2,7.98
SO-00000186,3/14/2026,3/14/2026,3/17/2026,Warehouse,Gardena,General,Whole Milk,Raw Material,Completed,21,94.5
SO-00000186,3/14/2026,3/14/2026,3/17/2026,Warehouse,Gardena,General,Buttercream,Premades,Completed,5,82.45
SO-00000186,3/14/2026,3/14/2026,3/17/2026,Warehouse,Gardena,General,CS Vienna Cream,Premades,Completed,16,275.2
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Toilet Solution,Cafe Supply,Completed,1,6.62
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Strawberry Puree Cases,Raw Material,Completed,1,56.28
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Receipt rolls,Cafe Supply,Completed,1,5.75
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Paper 2 Cup Carrier Bag,Consumables,Completed,1,0
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Paper 4 Cup Carrier Bag - Tamper Resistant,Consumables,Completed,1,0
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Custom 4 Cup Carrier Bag,Consumables,Completed,1,0
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Custom 2 Cup Carrier Bag,Consumables,Completed,1,0
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,3,96
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,3,720
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Ice Cups,Consumables,Completed,1,0
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Hot Lid,Consumables,Completed,1,33.75
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,20,506
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Dish Detergent,Cafe Supply,Completed,2,0
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Decaf Beans,Raw Material,Completed,1,25.3
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Condensed Milk,Raw Material,Completed,2,69.16
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Chai,Raw Material,Completed,1,17.6
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Caramel,Raw Material,Completed,1,22.9
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Beverage Napkin,Cafe Supply,Completed,1,17.59
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32
SO-00000185,3/16/2026,3/16/2026,3/17/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,2,122.22
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,8,137.6
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,Vanilla Syrup,Premades,Completed,2,18.84
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,Receipt rolls,Cafe Supply,Completed,2,11.5
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,"Pastry Bag, Brown",Cafe Supply,Completed,1,63.93
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,Passionfruit,Raw Material,Completed,1,18.97
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,3,96
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,Half & Half,Raw Material,Completed,1,3.99
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,12,303.6
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,5,82.45
SO-00000184,3/16/2026,3/16/2026,3/16/2026,Warehouse,KTOWN,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000183,3/15/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Oat Milk,Raw Material,Completed,4,128
SO-00000183,3/15/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,M1200 Matcha,Raw Material,Completed,2,480
SO-00000183,3/15/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Ice Cups,Consumables,Completed,1,0
SO-00000183,3/15/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Ice lid,Consumables,Completed,1,35.25
SO-00000183,3/15/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Espresso Beans,Raw Material,Completed,9,227.7
SO-00000183,3/15/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Decaf Beans,Raw Material,Completed,2,50.6
SO-00000183,3/15/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Almond Milk,Raw Material,Completed,1,32
SO-00000183,3/15/2026,3/15/2026,3/15/2026,Warehouse,Gardena,General,Agave Cases,Raw Material,Completed,1,61.11
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,"Pastry Bag, Brown",Cafe Supply,Completed,1,63.93
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,CS Vienna Cream,Premades,Completed,11,189.2
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Sanchez (retail),Retail,Completed,3,0
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Oat Milk,Raw Material,Completed,4,128
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,M1200 Matcha,Raw Material,Completed,1,240
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Ice lid,Consumables,Completed,1,35.25
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Ice Cups,Consumables,Completed,1,0
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Espresso Beans,Raw Material,Completed,12,303.6
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Dish Detergent,Cafe Supply,Completed,2,0
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Cup Carriers,Cafe Supply,Completed,1,8.88
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Chai,Raw Material,Completed,1,17.6
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Buttercream,Premades,Completed,1,16.49
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Almond Milk,Raw Material,Completed,2,64
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,Whole Milk,Raw Material,Completed,17,76.5
SO-00000182,3/15/2026,3/15/2026,3/15/2026,Warehouse,KTOWN,General,2% Milk,Raw Material,Completed,1,4.5
